hg38.kgXref.geneSymbol,21423L,21424B,21424L,21562L,22288B,22316B
C20orf96,2.84307382342765,3.52677446693072,1.48006949775757,2.61721009073913,4.32796723137258,3.86794702471062
C21orf58,3.72098747099349,3.04821089306637,5.15737002505853,5.51998461205517,1.22032294094727,2.14316982324857
C21orf59-TCP10L,1.81193749552259,1.9499638597908,3.490197118336,-0.357252281273432,1.28624039896718,0.630399124774795
C21orf62,0.0724177854997903,0.826892185069197,0.784563890136826,1.92069827215141,0.921281111437282,0.840304987617025
C21orf91,1.9782841314985,3.94052952863649,3.27415767602496,2.21710504105046,4.27098764660941,4.44891634328839
C22orf15,-6.07401964352285,-6.07401964352285,-1.82943362385851,-4.8108765509591,-5.20599055968465,1.20563241549349
C22orf23,0.811173661776214,2.9560505960752,-0.101553917369129,-0.0581438212147399,3.11269506467024,3.16933411137414
C22orf39,3.68352350186708,4.85770902326597,4.02196085574192,4.51405957279088,4.80750711138911,4.8071368799746
C22orf42,-4.28010165826153,2.67542298753354,-5.2403983991121,-3.35139675609751,-1.21327012745656,1.46424279811118
C22orf46,3.0770913425448,4.15340099775401,3.2497133947366,3.2979435148706,4.07260572038173,3.37155833747564
C2CD2,3.22004618937348,1.18147971126227,2.13884528644818,3.56574990307109,2.64933662532357,1.67743631458332
C2CD2L,1.97160619308979,4.1806143771056,3.71998554097048,3.55465683220139,4.44602752414296,3.58847492989215
C2CD3,4.58093023621561,4.46005570967476,4.73373346865761,5.34281663049524,4.6424600405099,4.41477401024592
C2CD4A,-6.07401964352285,-5.63070792086376,-2.12996881025275,-0.0412498363068525,-1.68870582688444,-4.88683358642654
C2CD4B,-0.351045060216143,-6.07401964352285,0.432944041065551,0.841445563174933,1.53560305956082,-0.556099044484374
C2CD4C,0.107063831483686,4.94863065551914,-0.720350336134511,-1.05147264612132,3.8590602547648,3.26742836209644
C2CD4D,-6.07401964352285,-0.076383552605089,-6.07401964352285,0.471513894464423,-1.34173953972012,-1.79871858857013
C2CD5,4.83251269988888,6.32222873343164,5.16034879963677,5.61354219562953,6.48955607135902,6.1318535427498
C2CD6,-4.28010165826153,-1.60920786674233,-0.378027695587905,-0.295102974477994,-6.07401964352285,-2.05152642348426
C2orf15,2.19375192125171,1.91158466323551,-1.8250887035896,-0.673616501375525,-4.00352665070869,-0.853725900252143
C2orf16,-2.80552053782695,2.22092552712434,1.19559183523739,-2.30831361751049,3.61771155728026,2.83852956243137
C2orf27A,-4.91453475895966,-1.61173616291922,-1.09066611460955,-4.44162618929206,1.34717962212848,-3.41167336678694
C2orf27AP3,-6.0442695513842,-0.172302070213889,-6.07401964352285,-4.8108773925759,-1.13356909280133,-2.72567755695123
C2orf40,2.03519553846951,-1.49876439665232,-4.02836272279536,-3.69535869841279,2.7167437336902,1.78944696674004
C2orf42,2.94265600893835,2.33418536619055,2.77430810540528,3.77071388374148,2.87566213996697,2.53125277662883
C2orf49,3.48224129180729,4.6201114106069,4.0813410690161,4.02455021541177,4.73032614597959,4.87136985869105
C2orf50,-0.240064970873992,-0.283281828931029,-4.22272515201261,-0.685712345495984,-0.599960586454418,1.36368540216045
C2orf66,-4.91453475895966,-0.41457563360227,-0.137952175507997,-5.3084087703608,-6.07401964352285,-2.35824931165669
C2orf68,4.88742520850439,4.76024319435624,4.62929768094533,4.92514171606327,4.76059909916536,4.72747693250344
C2orf69,4.51655517425377,4.75155265854471,4.91650837409705,5.1570262140942,5.2585430869546,4.99707340133
C2orf69P3,-6.07401964352285,-6.07401964352285,-6.07401964352285,-6.07401964352285,-6.07401964352285,-5.68307321968798
C2orf70,-6.07401964352285,0.697099259180119,-6.07401964352285,-4.44162618929206,-1.87800100235605,0.816594296151615
C2orf72,6.98557832003471,3.49241999605555,6.55775031920319,6.7089996457414,3.86574243722384,3.79731190499453
C2orf73,-6.07401964352285,-6.07401964352285,-6.07401964352285,-6.07401964352285,-5.57568309983364,-1.05446960442191
C2orf74,3.75845841729091,3.00458149656231,3.32852297610721,2.97112652154154,1.9000425961099,2.99638532573919
C2orf76,2.06707107242023,0.41617436215153,1.848923235708,-2.84119368048188,1.54484092522042,2.16726942307739
C2orf80,-2.63171140551282,2.98200573993788,-2.5927220293835,-2.16646712009506,2.77643005253603,3.47520608996276
C2orf81,1.12245428808019,1.14190979274278,-2.38904320078199,-1.82868492617089,1.69759370656431,1.47646056760652
C2orf83,-4.91453475895966,-1.24570751716084,-6.07401964352285,-4.14642035875281,-4.910751960189,-0.362231702461252
C2orf88,4.03772674768636,0.310927255047161,5.73247608676636,4.54693527973764,-0.427352019634092,-0.489074975125253
C2orf91,0.478429462915064,-1.29366465347767,0.0770293271430274,1.2168070368053,-0.0826972157343077,-0.987785142670092
C2orf92,1.73634468308688,1.80456279674886,2.068044741705,2.68711593875186,1.34438483295162,0.172314519717804
C3,9.55745705679925,3.91981963745437,8.55940398467967,9.48889773213647,2.46325135368927,2.13802727134846
C3AR1,0.0571476926425655,-5.30616158346817,1.55608414310949,0.62521529367818,-1.7837224360869,-1.99729644707655
C3orf14,1.60245322984202,5.77923955831539,1.51565197431651,0.615462206699453,6.10886507575194,6.05654461589819
C3orf18,2.91839742609115,3.97540860036574,0.780776834029688,1.07083604160193,3.61266250276366,3.74408468271577
C3orf20,-6.07401964352285,-6.07401964352285,-0.422231934686634,-5.3084087703608,-2.33228123329924,-0.973710318995178
C3orf33,2.80198931475786,2.59555068379858,1.79845486645049,2.15445231347157,1.99310280187996,2.37399847548639
C3orf38,3.771726837306,4.22191861729364,4.55255562701215,3.36786421988539,4.11961400649739,4.17221655098516
C3orf49,0.58327595890952,-3.42480551204521,-5.2403983991121,-6.07401964352285,-2.86430463422321,-6.07401964352285
C3orf52,-5.38079964437276,-3.06908706635507,-0.776626449763917,-6.07401964352285,-1.54587022532494,-2.07942550305133
C3orf62,2.43392467386594,2.7026024708544,2.81382070798356,3.97230929183818,3.02038429891532,2.53660694372866
C3orf67,-4.91448694933004,0.540433062798522,-0.378027260244688,-2.03575554397463,-0.500377230431673,1.63707345035533
C3orf70,1.91880458245323,4.72170694119578,1.47148555149157,1.72695625532883,5.458345853506,5.6557314395311
C3orf80,-6.07401964352285,-6.07401964352285,-6.07401964352285,-4.14788400090037,-0.227927742680877,1.07253884904818
C3orf86,1.69612717272756,-6.07401964352285,-0.927741823974535,0.227274919396367,-5.56910774436507,-5.67854624195963
C4A,3.03268900678377,-5.47275740165878,3.03800609431124,4.74335782933976,0.205944931773636,1.00524900991049
C4B,3.83558715787597,-3.32283190629007,3.55525403311043,5.19722915625996,0.671768537522798,-1.91759493144169
C4BPA,1.36667280849401,0.0379666502918556,1.55040949783895,1.02945169284955,-1.87800100235605,-5.37579526401967
C4BPB,5.49754346482172,2.60662178035033,4.64950388370783,5.94151921700286,1.23013870112605,1.45248335774414
C4orf17,-4.28010165826153,-0.467954905162709,-0.613984250085471,1.93682464335023,0.101398994732678,-0.1292685014362
C4orf19,4.70187164937083,-1.41531997739312,3.88837168355344,4.77947928537802,-0.0397685058286947,-1.50331876138555
C4orf3,6.99840979485914,5.95453155691228,6.59304358161391,6.26652825068777,6.64507055002422,6.50596793084091
C4orf33,3.17687467697623,2.4083466276128,2.30376698973333,3.7838350655949,2.76303354846917,2.83378987419599
C4orf36,-1.19741130414755,-0.398919681900605,-4.2980132434348,-0.301127959833534,-1.50736660314635,-1.26287629343837
C4orf45,-6.07401964352285,-0.157984471818454,-6.07401964352285,-6.07401964352285,-6.07401964352285,-6.07401964352285
C4orf46,2.59892310823637,4.1406393147763,3.42212595172984,3.69517402317266,4.31248494662518,3.95260907173042
C4orf47,-0.103883188232461,0.591200261636503,-6.07401964352285,-4.44162618929206,0.221809347464201,-0.338212465606676
C4orf48,3.37832726845431,3.79633854899184,0.469690785537284,-0.961138813669896,2.74205660450676,3.19066408286386
C4orf50,-4.91453475895966,2.14483249475485,-4.02836272279536,-3.51315114928496,1.32971014173988,1.40022553549445
C4orf54,-6.07401964352285,-6.07401964352285,-6.07401964352285,-6.07401964352285,-6.07401964352285,-4.55421614004255
C5,7.22938014982951,3.67834295249204,6.79524465797413,6.89211519860933,1.50492852949001,2.84966859455353
C5AR1,0.765795471577004,-1.75011773808095,0.75638839110988,1.89777738028103,-2.86070813333213,-0.454281250472812
C5AR2,0.525322856425671,-0.0918895186766706,0.751546834650343,1.54825712002042,0.0870055493292862,-0.28435717966201
C5orf15,5.26166704204807,4.80851461559465,5.44889415116777,5.10744166392584,5.37099756148466,4.83907888521283
C5orf22,4.36580892280785,4.16349500954557,4.95697659310271,4.58478720697386,4.39711167374218,4.15225429448221
C5orf24,5.60976255522231,6.52965489125946,5.18514200933783,5.35509345396041,6.83270410147254,6.59952377767664
C5orf30,3.96005906326805,5.52063345529994,5.76634439083461,5.11827428647062,5.20222954072255,5.35184414930132
C5orf34,-3.84094889579636,2.02593742886972,1.73277883764648,0.534972577489766,-0.238312585266081,1.46424279811118
C5orf38,-6.07401964352285,1.58908570347719,-6.07401964352285,-5.3084087703608,-5.20599055968465,-1.27867915406246
C5orf47,-6.07401964352285,-1.56401120733147,-6.07401964352285,-6.07401964352285,-2.42413420232849,-6.07401964352285
C5orf49,-4.91453475895966,2.38980145699552,-2.40359825602089,-2.30831361751049,2.78499233410015,3.43764215050489
C5orf51,4.6393119846529,5.28467816233263,4.8645601096999,4.66095940334224,5.53718351248945,5.33955028164795
C5orf58,-6.07401964352285,-6.07401964352285,-0.378027260244688,-6.07401964352285,-6.07401964352285,-6.07401964352285
C5orf60,0.748876362588515,-5.63512877266199,-6.07401964352285,1.05327447563396,-5.05891447097291,-6.07401964352285
C5orf63,2.77522316196562,3.93473176725252,2.4698612983944,4.07202086000002,3.16438871376502,3.87899373164916
C6,5.35499830233513,-1.45685130115885,3.63931200798518,4.48602014792742,-3.50088591943436,-2.50187380415229
C6orf106,5.62609941101637,4.98401179636455,6.18995261463777,6.2855029672204,5.39366263541163,4.75221647458316
C6orf118,-6.07401964352285,1.03118711627585,-5.2403983991121,-3.20596363071498,-0.0805075576312585,2.74020164175639
C6orf120,4.96901127574324,3.54672918447649,4.51301196704492,3.88403757402043,4.38025553254778,4.14853712266876
C6orf132,0.766752353211897,-1.00370433997669,-1.08929090142842,0.712104673451173,-1.52389877007873,-2.33988731580841
C6orf136,-2.35706966824891,-1.48898117174486,-0.138590483551643,1.38467352127326,-1.16865318170263,0.115280085007944
C6orf141,-4.91396911320408,0.732591488605059,0.314002933791719,1.1385080478415,-0.235057204932111,-1.40828593446816
C6orf163,-6.07401964352285,-0.303960326827817,0.33010650242362,0.816390196736426,-1.21327012745656,-0.843626280964582
C6orf201,-0.731571102552874,-6.07401964352285,-5.2403983991121,0.764106854854729,-1.55861442144247,-4.85012541493808
C6orf203,4.70280937409632,4.05673737060409,3.95016539456366,4.09338608693145,3.71322300056429,4.0562632661621
C6orf223,0.784877955867814,-1.33430442270231,-0.922265477592354,-2.96556092773395,-2.73875739720341,0.191930363039317
C6orf226,2.12878407936224,1.89043627994528,1.1955932978353,3.0399070612444,1.64711508366707,2.85151676697735
C6orf47,-1.00807842327237,-6.07401964352285,-6.07401964352285,-6.07401964352285,-6.07401964352285,1.1510919064874
C6orf48,4.44063726833607,3.76113231544891,4.56918531160474,4.06524747803747,3.54578885884711,4.63535465661116
C6orf52,-5.38079964437276,-0.948566936745949,-1.32926378285925,-4.02076773670841,-2.18439583681118,-0.313151560734327
C6orf58,-6.07401964352285,-6.07401964352285,-1.65880320825674,-6.07401964352285,-5.57568309983364,-1.12540391292847
C6orf62,6.63595936008309,6.82500814656811,7.09727156687608,6.87183710386066,7.16290933295888,6.97747181747337
C6orf89,5.61158314127828,5.24397002686289,5.85927417177591,5.77987161583319,5.56857515108473,5.08917979699282
C7,2.44731337494009,-5.62588064392202,0.28966646487369,1.63311822217375,2.68275153343371,-4.2274628518149
C7orf25,-4.1748432107505,0.0582205688315199,1.31345350085485,-3.80818848811583,1.50638100318131,1.61598718962181
C7orf26,3.75812229459034,4.67054841839907,3.34510157009873,3.11277508800536,5.11364949594241,4.70878188132398
C7orf31,1.72739630707259,2.38836529180949,1.94775244344953,0.92277849607725,1.42162747791088,0.185903536194632
C7orf33,-6.07401964352285,-0.56229916250561,-6.07401964352285,-5.3084087703608,-1.45829252978086,-2.25919861222679
C7orf43,3.73647962334816,4.4074466842248,2.76448520279246,3.10930437404162,4.49909269634222,4.59788095519777
C7orf50,6.09046253140064,6.14666548320388,6.1772793795694,5.47177218554935,5.00090975045005,5.85907084377625
C7orf57,-6.07401964352285,-4.43793118541705,-5.2403983991121,-4.44162618929206,-6.07401964352285,2.05305497870832
C7orf61,-4.91453475895966,-0.346024298101908,-6.07401964352285,-0.390141913328287,-6.07401964352285,0.232033873620819
C7orf77,-4.91453475895966,-6.07401964352285,-6.07401964352285,-6.07401964352285,-6.07401964352285,-1.89459358806075
C8A,6.98474412830482,1.90457361122758,6.11460235891671,6.23125792234735,-1.97887402213294,-2.50187380415229
C8B,5.71177348665264,-1.33795570602145,4.79506792228952,6.3368550325117,-2.80136013702516,-2.84076971271298
C8G,-0.285172950691152,-5.30616224985842,1.89918289072132,0.0178622473124639,-6.07401964352285,-5.68307324794042
C8orf33,4.69041654355639,5.3132707510857,4.58599728035849,3.98902437598559,5.57958882236198,5.70768423126234
C8orf34,-1.1973622265495,1.71368032167169,-0.970349014302191,1.48964574686738,5.67226189307634,4.93838817111094
C8orf37,-2.63148708973362,1.70524239874863,1.32868332405924,1.94217938053062,0.795515857213554,1.13349934960804
C8orf44,1.82503889747293,2.10691350940003,1.04643347036525,2.26571674052,1.69347276541577,1.78543980123649
C8orf48,0.733849025822377,0.830019295995414,-4.71545115102189,-3.20596363071498,1.78168602005902,1.66675461405841
C8orf58,3.47178432095391,2.64017111657917,2.04836491530908,2.68405362575426,3.00345563073345,3.17331098271339
C8orf59,5.88803611139318,3.85489537785998,5.52308163073949,5.40609995582743,3.29028206161005,3.43657801626441
C8orf74,-4.91453475895966,-4.70599742288641,-2.31758886750844,-6.07401964352285,-6.07401964352285,-5.64026780985919
C8orf76,4.03057897464696,3.333857144608,3.37550017468584,3.51490175178555,3.44195102540414,3.43914833856047
C8orf82,5.62449523344588,5.24435537414239,5.5016060967888,5.24465333989398,5.14944006436033,5.56888172220006
C8orf86,-6.07401964352285,-3.50325089691105,-2.15174688203232,-3.99953422281642,-6.07401964352285,-5.20206759954749
C8orf88,2.35264762155067,0.731585515607893,3.85068256944033,2.78571297263709,2.41832760552225,2.61475934275581
C8orf89,-6.07401964352285,-6.07401964352285,-4.71545115102189,-6.07401964352285,-1.00388251075251,-1.52495189002329
C9,-0.492562658150755,-6.07401964352285,-6.07401964352285,-5.3084087703608,-6.07401964352285,-6.07401964352285
C9orf116,1.92818498904969,2.00734190249047,0.130360449482203,0.755251869379358,-0.346496878833696,1.18820796137318
C9orf129,-4.89567622358329,-0.772323592529149,-5.2183871752124,-4.44162618929206,0.316161784339289,1.12280349008501
C9orf131,-6.07401964352285,-6.07401964352285,-4.95697834483047,-2.30392428339003,-1.21327012745656,-2.43523026934211
